SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,AVG_NOTE
316936,True,Cash loans,F,N,Y,0,225000.0,1828170.0,63675.0,1669500.0,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,0.04622,-23211,-4607,-16970.0,-4251,,True,True,False,True,False,False,,2.0,1,1,FRIDAY,17,False,False,False,False,True,True,Other,,0.7223362904604564,0.180887977767074,0.0825,0.0852,0.9767,0.6804,,0.0,0.1379,0.1667,0.2083,0.0618,0.0656,0.0665,0.0077,0.0035,0.084,0.0885,0.9767,0.6929,,0.0,0.1379,0.1667,0.2083,0.0632,0.0716,0.0693,0.0078,0.0037,0.0833,0.0852,0.9767,0.6847,,0.0,0.1379,0.1667,0.2083,0.0628,0.0667,0.0677,0.0078,0.0036,reg oper account,block of flats,0.053,"Stone, brick",No,0.0,0.0,0.0,0.0,-3261.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,3.0,0.4516121341137652
136606,False,Cash loans,F,N,N,0,135000.0,269550.0,13761.0,225000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Widow,Rented apartment,0.018634,-19287,-2663,-10930.0,-2796,,True,True,True,True,False,False,,1.0,2,2,THURSDAY,11,True,True,False,True,True,False,Other,0.6792229190631424,0.5934195660041517,0.5656079814115492,0.1309,0.0827,0.9816,0.7484,0.1961,0.0,0.2759,0.1667,0.0,0.0502,0.1059,0.1202,0.0039,0.0634,0.1334,0.0858,0.9816,0.7583,0.1979,0.0,0.2759,0.1667,0.0,0.0513,0.1157,0.1252,0.0039,0.0672,0.1322,0.0827,0.9816,0.7518,0.1974,0.0,0.2759,0.1667,0.0,0.051,0.1077,0.1224,0.0039,0.0648,reg oper account,block of flats,0.2156,"Stone, brick",No,2.0,1.0,1.0,1.0,-1421.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,1.0,2.0,0.6127501554929479
136973,False,Revolving loans,F,Y,Y,0,337500.0,135000.0,6750.0,135000.0,Children,Working,Secondary / secondary special,Married,House / apartment,0.010966,-17368,-1791,-9893.0,-897,4.0,True,True,False,True,False,False,Sales staff,2.0,2,2,WEDNESDAY,14,False,False,False,False,False,False,Self-employed,,0.5781876863217003,0.3723336657058204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,1.0,-2731.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,5.0,0.4752606760137603
246172,False,Cash loans,F,N,Y,1,112500.0,112068.0,11214.0,99000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.031329,-17507,-10601,-5391.0,-1051,,True,True,False,True,True,False,Laborers,3.0,2,2,WEDNESDAY,12,False,False,False,False,False,False,Industry: type 5,,0.5965549619261231,0.4668640059537032,0.1464,0.0553,0.9925,0.898,0.0222,0.16,0.1379,0.3333,0.375,0.0806,0.1185,0.1621,0.0039,0.0095,0.1492,0.0574,0.9926,0.902,0.0224,0.1611,0.1379,0.3333,0.375,0.0824,0.1295,0.1689,0.0039,0.0101,0.1478,0.0553,0.9925,0.8994,0.0223,0.16,0.1379,0.3333,0.375,0.0819999999999999,0.1206,0.165,0.0039,0.0097,reg oper account,block of flats,0.1456,Panel,No,0.0,0.0,0.0,0.0,-2010.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.5317094839399131
145177,False,Cash loans,F,N,N,0,90000.0,900000.0,32328.0,900000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.031329,-14980,-1088,-2967.0,-4648,,True,True,True,True,False,False,High skill tech staff,2.0,2,2,WEDNESDAY,14,False,False,False,False,True,True,Self-employed,0.5114281074491552,0.5583292832665239,0.2238313174701554,0.0825,0.077,0.9821,0.7552,0.0124,0.0,0.2069,0.1667,0.2083,0.0694,0.0664,0.0762,0.0039,0.0045,0.084,0.08,0.9821,0.7648,0.0125,0.0,0.2069,0.1667,0.2083,0.071,0.0725,0.0794,0.0039,0.0048,0.0833,0.077,0.9821,0.7585,0.0125,0.0,0.2069,0.1667,0.2083,0.0706,0.0676,0.0775,0.0039,0.0046,reg oper spec account,block of flats,0.0677,Panel,No,4.0,0.0,4.0,0.0,-1807.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.4311962360619448
208890,False,Cash loans,M,N,Y,0,85500.0,180000.0,8752.5,180000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.014464,-12372,-4786,-3023.0,-4126,,True,True,False,True,False,False,,1.0,2,2,THURSDAY,4,False,False,False,False,True,True,Government,0.3768148941411477,0.2420486860749124,0.7886807751817684,0.0137,,0.9717,0.6124,,0.0,0.0572,0.0417,0.0833,0.0306,0.0134,0.0105,0.0,,0.0168,,0.9692,0.5949,,0.0,0.069,0.0417,0.0833,0.0198,0.0147,0.0074,0.0,,0.0167,,0.9727,0.631,,0.0,0.069,0.0417,0.0833,0.0257,0.0137,0.0122,0.0,,reg oper account,block of flats,0.0062,"Stone, brick",No,1.0,1.0,1.0,1.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,2.0,0.46918145179927623
201616,False,Cash loans,F,Y,Y,0,225000.0,254700.0,30226.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.007114,-11806,-1192,-5532.0,-681,9.0,True,True,False,True,False,False,Core staff,2.0,2,2,FRIDAY,11,False,False,False,False,False,False,Self-employed,0.4034350846686277,0.6219835941428191,0.4578995512067301,0.1031,0.0,0.9806,0.7348,0.0125,0.0,0.2069,0.1667,0.2083,0.0681,0.0807,0.0866,0.0154,0.0127,0.105,0.0,0.9806,0.7452,0.0126,0.0,0.2069,0.1667,0.2083,0.0696,0.0882,0.0903,0.0156,0.0134,0.1041,0.0,0.9806,0.7383,0.0126,0.0,0.2069,0.1667,0.2083,0.0693,0.0821,0.0882,0.0155,0.0129,reg oper account,block of flats,0.0777,"Stone, brick",No,0.0,0.0,0.0,0.0,-531.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.49443941000605895
236940,False,Revolving loans,F,Y,N,0,157500.0,450000.0,22500.0,450000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.018801,-19389,-7289,-10606.0,-2929,10.0,True,True,False,True,False,False,Cleaning staff,2.0,2,2,SATURDAY,8,False,False,False,False,False,False,Government,,0.6178616983619296,0.5814837058057234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,-2891.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,3.0,0.5996727020838265
103742,False,Cash loans,F,Y,Y,3,202500.0,808650.0,23773.5,675000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.031329,-15016,-4131,-2457.0,-1100,7.0,True,True,False,True,False,False,Core staff,5.0,2,2,WEDNESDAY,14,False,False,False,False,False,False,Police,,0.6591900495008605,0.7850520263728172,0.0082,0.0,0.9672,0.5512,0.004,0.0,0.069,0.0417,0.0417,0.0071,0.0067,0.0057,0.0,0.0,0.0084,0.0,0.9672,0.5688,0.0041,0.0,0.069,0.0417,0.0417,0.0072,0.0073,0.0059,0.0,0.0,0.0083,0.0,0.9672,0.5572,0.0041,0.0,0.069,0.0417,0.0417,0.0072,0.0068,0.0058,0.0,0.0,reg oper account,block of flats,0.0067,"Stone, brick",No,1.0,0.0,1.0,0.0,-2210.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.7221210379368388
420065,True,Cash loans,M,N,Y,1,135000.0,545040.0,25537.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.035792,-13252,-472,-3431.0,-3441,,True,True,True,True,True,False,Drivers,3.0,2,2,SATURDAY,14,False,False,False,False,True,True,Business Entity Type 2,0.0383660715606401,0.3542247319929012,0.5531646987710016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-1486.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,2.0,0.315251834108181
142488,False,Cash loans,M,Y,N,2,337500.0,585000.0,16893.0,585000.0,Family,State servant,Higher education,Married,Municipal apartment,0.030755,-12408,-4379,-124.0,-4333,4.0,True,True,False,True,False,False,,4.0,2,2,SATURDAY,11,False,False,False,False,False,False,Military,0.7995087534311444,0.1416488008859623,0.3170317785834444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,-3.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.4193964443001837
223178,True,Cash loans,M,N,N,2,157500.0,450000.0,35685.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,Rented apartment,0.0088659999999999,-11040,-2547,-3850.0,-2431,,True,True,True,True,False,False,Laborers,4.0,2,2,WEDNESDAY,10,False,False,False,True,True,True,Business Entity Type 3,0.0840018043723319,0.2274507429320209,0.746300213050371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-870.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,3.0,0.3525842534515746
141794,False,Cash loans,F,N,Y,0,202500.0,983299.5,41791.5,904500.0,Family,State servant,Secondary / secondary special,Married,House / apartment,0.025164,-20149,-1762,-9427.0,-3657,,True,True,False,True,False,False,Core staff,2.0,2,2,THURSDAY,14,False,False,False,False,False,False,Government,,0.6612111855030209,0.4031416766587513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-1088.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,0.0,2.0,4.0,0.5321764310808861
158387,False,Cash loans,F,N,Y,1,202500.0,454500.0,18153.0,454500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0060079999999999,-17395,-1387,-9896.0,-929,,True,True,False,True,False,False,Laborers,3.0,2,2,WEDNESDAY,16,False,False,False,False,False,False,Self-employed,,0.6731022997190346,0.7121551551910698,0.1649,0.1087,0.9866,0.8164,0.0301,0.16,0.1379,0.375,0.4167,0.0961,0.1345,0.1712,0.0,0.0,0.1681,0.1128,0.9866,0.8236,0.0304,0.1611,0.1379,0.375,0.4167,0.0983,0.1469,0.1784,0.0,0.0,0.1665,0.1087,0.9866,0.8189,0.0303,0.16,0.1379,0.375,0.4167,0.0978,0.1368,0.1743,0.0,0.0,reg oper account,block of flats,0.1511,Panel,No,1.0,0.0,1.0,0.0,-1651.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,3.0,0.6926287274550522
435374,True,Cash loans,F,N,N,1,90000.0,508495.5,24592.5,454500.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.019101,-15121,-653,-7257.0,-4284,,True,True,False,True,False,False,,3.0,2,2,WEDNESDAY,15,False,False,False,False,False,False,Business Entity Type 3,0.7622539328805767,0.5195906699431158,,0.1196,0.1141,0.9881,0.8368,0.017,0.08,0.1724,0.25,0.2917,0.0427,0.0971,0.0767,0.0039,0.0021,0.0935,0.1141,0.9871,0.8301,0.0131,0.0,0.1379,0.1667,0.2083,0.0366,0.0808,0.0515,0.0039,0.0,0.1207,0.1141,0.9881,0.8390000000000001,0.0171,0.08,0.1724,0.25,0.2917,0.0434,0.0988,0.0781,0.0039,0.0022,reg oper account,block of flats,0.064,"Stone, brick",No,0.0,0.0,0.0,0.0,-59.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,0.6409223014118463
333304,True,Cash loans,F,N,Y,0,90000.0,261288.0,12708.0,171000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.010276,-16852,-804,-10683.0,-379,,True,True,False,True,False,False,Laborers,2.0,2,2,SATURDAY,15,False,False,False,False,False,False,Business Entity Type 3,0.0574278504325544,0.2384206355306656,0.1351060157401717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,1.0,-260.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.1436515005677972
196835,True,Cash loans,F,N,Y,0,90000.0,314100.0,16443.0,225000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.020713,-12405,-194,-4459.0,-642,,True,True,False,True,False,False,Security staff,2.0,3,3,THURSDAY,13,False,False,False,True,True,False,Other,,0.1459209490792408,,0.0928,0.1178,0.9876,0.83,0.0298,0.0,0.2069,0.1667,0.0417,0.0757,0.0756,0.0982,0.0,0.0,0.0945,0.1223,0.9876,0.8367,0.0301,0.0,0.2069,0.1667,0.0417,0.0775,0.0826,0.1023,0.0,0.0,0.0937,0.1178,0.9876,0.8323,0.03,0.0,0.2069,0.1667,0.0417,0.0771,0.077,0.1,0.0,0.0,reg oper account,block of flats,0.0935,Panel,No,0.0,0.0,0.0,0.0,-535.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,1.0,0.0,2.0,0.1459209490792408
325457,True,Cash loans,F,N,Y,1,450000.0,450000.0,36211.5,450000.0,Unaccompanied,Working,Higher education,Separated,House / apartment,0.011703,-16681,-2357,-2427.0,-209,,True,True,False,True,False,False,Managers,2.0,2,2,TUESDAY,10,False,False,False,False,False,False,Self-employed,,0.520927859615833,0.4436153084085652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1189.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.4822715840121991
303261,True,Cash loans,F,N,Y,0,180000.0,547272.0,43366.5,495000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010276,-10290,-2026,-4634.0,-1232,,True,True,False,True,False,True,Laborers,2.0,2,2,FRIDAY,16,False,False,False,False,False,False,Trade: type 7,0.6404097438745673,0.1226522782887708,0.4471785780453068,0.0954,0.0581,0.9821,0.7552,,0.1,0.0862,0.3383,0.38,0.0704,0.0775,0.1012,0.001,0.0026,0.1134,0.0726,0.9811,0.7648,,0.1208,0.1034,0.3333,0.375,0.0256,0.0992,0.0396,0.0,0.0,0.0937,0.0605,0.9816,0.7518,,0.1,0.0862,0.3333,0.375,0.0624,0.077,0.1161,0.0,0.0,reg oper account,block of flats,0.1789,Panel,No,0.0,0.0,0.0,0.0,-122.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,1.0,0.0,3.0,0.4034135334028816
168696,False,Cash loans,M,Y,Y,0,252000.0,769500.0,21289.5,769500.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.011703,-8828,-1442,-169.0,-1495,0.0,True,True,False,True,False,False,,2.0,2,2,FRIDAY,11,False,False,False,False,True,True,Trade: type 2,,0.6247200952012558,0.5388627065779676,0.0619,0.0,0.9896,,,,0.1379,0.1667,,0.0303,,0.0535,,0.0,0.063,0.0,0.9896,,,,0.1379,0.1667,,0.031,,0.0557,,0.0,0.0625,0.0,0.9896,,,,0.1379,0.1667,,0.0309,,0.0545,,0.0,,block of flats,0.047,"Stone, brick",No,2.0,0.0,2.0,0.0,-830.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,2.0,2.0,0.5817914008896117
144370,False,Cash loans,F,N,Y,0,81000.0,454500.0,24345.0,454500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.035792,-23646,365243,-9186.0,-4307,,True,False,False,True,True,False,,2.0,2,2,SATURDAY,10,False,False,False,False,False,False,XNA,0.6968139368577839,0.3551256437854799,0.7338145369642702,,0.0,0.9767,,,0.0,0.0345,0.0417,,,,0.0065,,0.0,,0.0,0.9767,,,0.0,0.0345,0.0417,,,,0.0067,,0.0,,0.0,0.9767,,,0.0,0.0345,0.0417,,,,0.0066,,0.0,,,0.0057,"Stone, brick",No,0.0,0.0,0.0,0.0,-36.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,1.0,2.0,0.5952513725358447
139027,False,Cash loans,F,N,Y,0,135000.0,1506816.0,47313.0,1350000.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.00702,-23747,365243,-12849.0,-4119,,True,False,False,True,False,False,,2.0,2,2,SATURDAY,13,False,False,False,False,False,False,XNA,,0.4385222121429098,0.6075573001388961,0.0942,0.0947,0.9816,0.7484,0.0063,0.0,0.2069,0.1667,0.125,0.0341,0.0735,0.0827,0.0058,0.033,0.084,0.0908,0.9816,0.7583,0.0,0.0,0.2069,0.1667,0.0417,0.0,0.0725,0.0787,0.0039,0.0163,0.0999,0.0875,0.9816,0.7518,0.0063,0.0,0.2069,0.1667,0.125,0.0347,0.0748,0.0843,0.0058,0.0158,reg oper spec account,block of flats,0.069,Panel,No,0.0,0.0,0.0,0.0,-1540.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.5230397561409029
144072,False,Revolving loans,F,N,Y,0,63000.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.020713,-13231,-548,-7192.0,-4387,,True,True,True,True,False,False,Accountants,1.0,3,3,SUNDAY,9,False,False,False,False,True,True,Government,0.3321654282089142,0.3775778791122985,0.4418358231994413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,0.0,-1108.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,2.0,0.3838597101735513
299741,True,Cash loans,F,N,Y,2,180000.0,578979.0,24660.0,517500.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.035792,-14004,-617,-6718.0,-5397,,True,True,False,True,False,False,Private service staff,3.0,2,2,WEDNESDAY,13,False,False,False,False,False,False,Other,0.3004582334450871,0.6167148307258622,0.5709165417729987,0.0247,,0.9796,,,0.0,0.069,0.0833,,,,0.0191,,,0.0252,,0.9796,,,0.0,0.069,0.0833,,,,0.0199,,,0.025,,0.9796,,,0.0,0.069,0.0833,,,,0.0194,,,,block of flats,0.015,"Stone, brick",No,9.0,0.0,9.0,0.0,-1683.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.49602986864798265
224226,False,Cash loans,F,N,Y,0,202500.0,815733.0,29430.0,688500.0,Unaccompanied,Commercial associate,Higher education,Separated,House / apartment,0.008625,-17688,-3531,-11195.0,-1238,,True,True,False,True,False,True,,1.0,2,2,THURSDAY,13,False,True,True,False,False,False,Military,,0.597901565492826,0.7886807751817684,0.1186,0.1102,0.9801,0.728,0.0459,0.0,0.2414,0.1667,0.2083,0.0834,0.0967,0.1047,0.0,0.0,0.105,0.0795,0.9772,0.6994,0.0386,0.0,0.2069,0.1667,0.2083,0.0745,0.0918,0.0933,0.0,0.0,0.1197,0.1102,0.9801,0.7316,0.0462,0.0,0.2414,0.1667,0.2083,0.0849,0.0983,0.1066,0.0,0.0,reg oper account,block of flats,0.0914,"Stone, brick",No,1.0,0.0,1.0,0.0,-2105.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,1.0,0.0,1.0,0.6932911703372973
231584,False,Cash loans,F,Y,Y,0,630000.0,1542645.0,58887.0,1440000.0,Family,Commercial associate,Higher education,Married,House / apartment,0.007114,-16215,-853,-3077.0,-389,1.0,True,True,False,True,False,False,Sales staff,2.0,2,2,MONDAY,14,False,False,False,False,False,False,Insurance,0.7393336206722806,0.6503820243689709,0.3944954053123993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,5.0,0.0,5.0,0.0,-2658.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,4.0,0.5947370167845502
336446,True,Cash loans,M,N,Y,0,180000.0,592560.0,40216.5,450000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.002506,-11212,-1620,-730.0,-876,,True,True,False,True,False,False,Managers,2.0,2,2,FRIDAY,3,False,False,False,False,False,False,Construction,,0.7113112600548682,0.3825018041447388,0.0773,0.0998,0.9871,,,0.0,0.2069,0.1667,,0.0,,0.0503,,0.0,0.0788,0.1036,0.9871,,,0.0,0.2069,0.1667,,0.0,,0.0524,,0.0,0.0781,0.0998,0.9871,,,0.0,0.2069,0.1667,,0.0,,0.0512,,0.0,,block of flats,0.0661,Panel,No,0.0,0.0,0.0,0.0,-687.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.5469065320998034
237798,True,Cash loans,F,N,Y,0,76500.0,540000.0,17550.0,540000.0,Group of people,Working,Secondary / secondary special,Married,House / apartment,0.0105,-17293,-1440,-3853.0,-668,,True,True,True,True,True,False,Sales staff,2.0,3,3,SATURDAY,9,False,False,False,False,False,False,Self-employed,,0.0457092383250563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0,8.0,0.0,-329.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,0.0457092383250563
142784,False,Cash loans,F,Y,Y,0,162000.0,682875.0,21438.0,589500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.031329,-21152,-397,-13032.0,-4682,7.0,True,True,False,True,False,False,Managers,2.0,2,2,WEDNESDAY,14,False,False,False,False,False,False,Business Entity Type 3,,0.776822933415173,0.6785676886853644,0.0509,0.0415,0.9737,,,0.0,0.1148,0.1667,,0.046,,0.0392,,0.0173,0.063,0.0303,0.9737,,,0.0,0.1379,0.1667,,0.0434,,0.019,,0.0064,0.0625,0.0453,0.9737,,,0.0,0.1379,0.1667,,0.0437,,0.0497,,0.0177,,block of flats,0.0206,Panel,No,0.0,0.0,0.0,0.0,-2052.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,1.0,2.0,0.7276953110502686
